global_id,ObjectName,NameWinter,PhotoWinter,AdmArea,District,Address,Email,WebSite,HelpPhone,HelpPhoneExtension,WorkingHoursWinter,ClarificationOfWorkingHoursWinter,HasEquipmentRental,EquipmentRentalComments,HasTechService,TechServiceComments,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,UsagePeriodWinter,DimensionsWinter,Lighting,SurfaceTypeWinter,Seats,Paid,PaidComments,DisabilityFriendly,ServicesWinter,geoData
626248874,Бассейн плавательный «МАУ ДО ДЮСШ-2»,бассейн плавательный крытый,[{'Photo': '6d2bb0a0-391f-4ec0-8a96-754fbeb3b35f'}],Троицкий административный округ,поселение Троицк,"город Троицк, Сиреневый бульвар, дом 15",swim_troitsk@mail.ru,admtroitsk.ru,(495) 851-60-47,,"[{'DayOfWeek': 'понедельник', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '14:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '14:00-20:00'}]",,нет,,нет,,да,нет,да,да,нет,да,нет,01.09-31.08,"[{'Square': 66, 'Length': 11, 'Width': 6, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,бесплатно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.2952450683152, 55.4725190769434], 'type': 'Point'}"
626291342,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'e8bf64c6-53f7-4b3a-a609-006a115d2ef3'}],Восточный административный округ,район Новокосино,"Новокосинская улица, дом 13А",schNovokosino@edu.mos.ru,sch1200.mskobr.ru,(495) 702-66-76,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 300, 'Length': 25, 'Width': 12, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,250,не приспособлен,общая физическая подготовка,"{'coordinates': [37.852412662545, 55.735774586153], 'type': 'Point'}"
626380603,Бассейн «Арбат»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': 'da8bc193-90d8-40c1-903c-5d006a73c9ab'}],Центральный административный округ,район Арбат,"Композиторская улица, дом 17",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-22:30'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-22:30'}, {'DayOfWeek': 'среда', 'Hours': '07:00-22:30'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-22:30'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-22:30'}, {'DayOfWeek': 'суббота', 'Hours': '08:30-19:30'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:30-19:30'}]",,нет,,нет,,да,нет,да,нет,нет,нет,нет,01.01-31.12,"[{'Square': 295, 'Length': 24.7, 'Width': 11.94, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5866638916073, 55.7508295724152], 'type': 'Point'}"
626457966,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'f7f6d94c-e6c8-4396-b40e-1adf69a297a4'}],Центральный административный округ,Пресненский район,"2-я Звенигородская улица, дом 8",2030@edu.mos.ru,coc2030.mskobr.ru,(499) 795-19-20,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': 'закрыто'}]",,нет,,нет,нет,да,нет,да,да,нет,да,да,01.09-31.08,"[{'Square': 275, 'Length': 25, 'Width': 11, 'Depth': 1.8}]",освещение светодиодными лампами,специальное покрытие,50,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5558356527781, 55.7596157180562], 'type': 'Point'}"
626458429,Спортивный комплекс образовательного учреждения,бассейн плавательный крытый,[{'Photo': 'd2913edd-6153-4ad4-a118-437681841225'}],Центральный административный округ,Пресненский район,"2-я Звенигородская улица, дом 8",2030@edu.mos.ru,coc2030.mskobr.ru,(499) 795-19-20,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '00:00-00:00'}]",,нет,,нет,нет,да,нет,да,да,нет,да,да,01.09-31.08,"[{'Square': 63, 'Length': 9, 'Width': 7, 'Depth': 0.6}]",смешанное освещение,специальное покрытие,0,платно,250руб,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5559724454367, 55.7596157172386], 'type': 'Point'}"
626555194,Спортивный комплекс образовательного учреждения,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '334d3d8f-e882-4125-b0c0-708b42d6473c'}],Восточный административный округ,район Перово,"Перовская улица, дом 27",920@edu.mos.ru,sch920v.mskobr.ru,(495) 368-07-80,,"[{'DayOfWeek': 'понедельник', 'Hours': '19:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '19:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '19:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '19:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '19:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': 'закрыто'}, {'DayOfWeek': 'воскресенье', 'Hours': 'закрыто'}]",,нет,,нет,,да,да,да,да,нет,да,нет,01.01-31.12,"[{'Square': 72, 'Length': 12, 'Width': 6, 'Depth': None}]",смешанное освещение,специальное покрытие,0,бесплатно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.7715243078542, 55.7473137678561], 'type': 'Point'}"
626597692,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый крытый,[{'Photo': '6a6fe945-c146-4f44-99f3-bf3b68726516'}],Юго-Восточный административный округ,район Текстильщики,"улица Шкулёва, дом 2, строение 2",dpgaidar@edu.mos.ru,dpgaidar.mskobr.ru,(499) 179-65-11,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-21:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-21:00'}]",,нет,,нет,,да,нет,да,нет,нет,нет,нет,01.01-31.12,"[{'Square': 300, 'Length': 25, 'Width': 12, 'Depth': 4}]",смешанное освещение,специальное покрытие,0,платно,В зависимости от прейскуранта,не приспособлен,общая физическая подготовка,"{'coordinates': [37.742882, 55.691778], 'type': 'Point'}"
626605214,Спортивный комплекс образовательного учреждения,бассейн плавательный крытый,[{'Photo': 'ee388ed2-2317-48e4-a58b-6f2df35e14ba'}],Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 14Г",2114@edu.mos.ru,sch2114uz.mskobr.ru,(495) 711-03-99,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'среда', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-21:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-21:00'}]",,нет,,нет,,да,нет,да,да,нет,да,да,01.01-31.12,"[{'Square': 93.75, 'Length': 12.5, 'Width': 7.5, 'Depth': 0.9}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.569978433825, 55.564934807113], 'type': 'Point'}"
626606290,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый,[{'Photo': '6bc16ae1-0930-43c9-8eb0-2951b241ea12'}],Юго-Западный административный округ,район Северное Бутово,"бульвар Дмитрия Донского, дом 14Г",2114@edu.mos.ru,sch2114uz.mskobr.ru,(495) 711-03-99,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'среда', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:30-21:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-21:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-21:00'}]",,нет,,нет,,да,нет,да,да,нет,да,да,01.01-31.12,"[{'Square': 312.5, 'Length': 25, 'Width': 12.5, 'Depth': 2}]",смешанное освещение,специальное покрытие,0,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.570085722186, 55.565058837693], 'type': 'Point'}"
626689153,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый крытый,[{'Photo': '1a8c4707-81e0-4438-a3a1-a95ddaaba691'}],Западный административный округ,район Тропарёво-Никулино,"Никулинская улица, дом 5, корпус 3",1741@edu.mos.ru,sch1741.mskobr.ru,(495) 137-71-71,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-21:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 212.5, 'Length': 25, 'Width': 8.5, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,от 1200 руб,не приспособлен,общая физическая подготовка,"{'coordinates': [37.45617769678, 55.667525197537], 'type': 'Point'}"
628152497,Спортивный комплекс образовательного учреждения,"бассейн плавательный 25-ти метровый крытый №1, «Пионер»",[{'Photo': '405c07bb-01aa-4f29-a83e-a5eb756afa3b'}],Юго-Западный административный округ,Гагаринский район,"улица Фотиевой, дом 16, корпус 2",a.bukachev@mailvg.ru,vg.mskobr.ru,(499) 137-00-08,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-22:45'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-22:45'}, {'DayOfWeek': 'среда', 'Hours': '07:00-22:45'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-22:45'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-22:45'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-21:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-21:00'}]",,нет,,нет,,да,нет,да,да,да,да,да,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': 3.92}]",смешанное освещение,специальное покрытие,300,платно,,не приспособлен,общая физическая подготовка,"{'coordinates': [37.556009334987, 55.699295012722], 'type': 'Point'}"
